Signature=ISS_Analysis_Ver_1_0
Title=POPG-20-2
Comment=
Visualization=Y:Intensity,X:Time,Z:None,PlotType:2D,Y2:None
ExcitationWavelength=type:numeric,unit:nm,fixed:495.0
EmissionWavelength=type:numeric,unit:nm,fixed:515.0
Time=type:numeric,unit:s
Space=Time
Columns=Time,Intensity,IntensityStdError,Temperature
[Data]
      0	         14712.3	          89.576	         37.0033
   2.23	         14703.5	          73.297	         37.0033
   4.53	         14710.3	          86.315	         37.0033
   6.83	           14650	          91.337	         37.0033
   9.12	         14845.5	           81.54	         37.0033
  11.42	         14810.8	          103.08	              37
  13.72	         14806.3	          103.11	              37
  16.02	         14683.5	          92.444	              37
  18.31	         14675.6	          75.734	              37
  20.61	           14881	          93.951	              37
  22.91	         14684.4	          101.83	         37.0033
   25.2	         14717.8	          99.444	         37.0033
   27.5	         14775.8	          77.855	         37.0033
   29.8	         14943.9	          91.515	         37.0033
  32.09	         14846.7	             138	         37.0033
  34.39	         14968.2	           78.05	         37.0033
  36.69	         14632.5	          100.41	              37
  38.98	         14615.8	          93.748	              37
  41.28	         14718.3	          104.36	              37
  43.58	           14702	          84.341	         37.0033
  45.87	           14718	          77.975	         37.0033
  48.17	         14636.4	          97.332	              37
  50.47	         14788.4	          85.814	              37
  52.77	         14961.5	          87.251	              37
  55.06	           14696	           94.29	         37.0033
  57.36	         14900.2	           93.29	              37
  59.66	           14742	          98.631	         37.0033
  61.95	         14906.4	          76.112	         37.0033
  64.25	         14835.8	          94.016	              37
  66.55	         18667.4	          961.55	              37
  68.84	         33875.7	          2941.3	              37
  71.14	         69755.6	          1031.8	         37.0033
  73.44	         55066.9	          2080.1	         37.0033
  75.73	         49067.9	          161.27	              37
  78.03	         50085.6	          218.03	              37
  80.33	         50334.4	          207.98	              37
  82.63	         50236.7	          165.29	              37
  84.92	         50488.6	          174.53	              37
  87.22	         50058.8	          182.36	              37
  89.52	         50367.6	          175.82	              37
  91.81	         50138.5	          121.51	              37
  94.11	         50372.5	          96.251	              37
  96.41	         49932.3	          179.26	              37
   98.7	         50328.1	          148.81	              37
    101	         49754.6	          218.86	              37
  103.3	         49882.1	          123.97	              37
 105.59	         49414.1	          170.36	         37.0033
 107.89	           49350	             147	              37
 110.19	         49495.8	          132.19	              37
 112.48	         49567.5	          192.66	              37
 114.78	         49527.3	          163.42	              37
 117.08	         49798.7	          136.13	              37
 119.37	         49398.5	          175.29	         37.0033
