Signature=ISS_Analysis_Ver_1_0
Title=POPG-70-2
Comment=
Visualization=Y:Intensity,X:Time,Z:None,PlotType:2D,Y2:None
ExcitationWavelength=type:numeric,unit:nm,fixed:495.0
EmissionWavelength=type:numeric,unit:nm,fixed:515.0
Time=type:numeric,unit:s
Space=Time
Columns=Time,Intensity,IntensityStdError,Temperature
[Data]
      0	         6075.85	           62.15	         37.0033
   2.23	          6088.1	          71.056	         37.0033
   4.53	         6124.15	           42.46	              37
   6.83	         6096.65	          70.859	              37
   9.12	         6028.45	           60.62	         37.0033
  11.42	         6046.15	          48.707	         37.0033
  13.72	          6170.4	          70.585	         37.0033
  16.01	          6111.9	          56.175	         37.0033
  18.31	         6094.25	           46.93	         37.0033
  20.61	          6153.6	           53.86	              37
  22.91	          6102.8	          49.036	              37
   25.2	         6186.45	          60.979	         37.0033
   27.5	          6095.9	          66.202	         37.0033
   29.8	          6100.9	          55.537	         37.0033
  32.09	          6188.7	          85.472	              37
  34.39	          6048.2	          75.237	              37
  36.69	          6101.7	          51.107	              37
  38.98	          6104.5	          63.006	              37
  41.28	         6157.45	           56.65	         37.0033
  43.58	          6208.5	          76.755	         37.0033
  45.87	         6171.25	           48.81	              37
  48.17	          6118.3	          51.525	              37
  50.47	          6146.6	           60.05	         37.0033
  52.76	          6046.3	          64.251	              37
  55.06	         6225.15	          53.137	         37.0033
  57.36	         6113.55	          80.611	              37
  59.66	         6280.25	          64.026	         37.0033
  61.95	            6120	          70.885	              37
  64.25	            6120	          42.709	              37
  66.55	          6133.7	          59.711	              37
  68.84	         12840.8	          326.25	         37.0033
  71.14	         47033.8	          2474.5	              37
  73.44	         61234.7	          458.34	         37.0033
  75.73	         35216.2	          276.95	              37
  78.03	         36893.4	          179.58	              37
  80.33	         36452.2	          185.89	              37
  82.62	         36888.1	          195.26	              37
  84.92	         35172.3	          176.28	              37
  87.22	         33819.8	          214.97	              37
  89.52	         34826.1	          368.75	              37
  91.81	         33960.2	          369.79	              37
  94.11	         35766.3	          224.73	              37
  96.41	         36148.1	          168.98	         37.0033
   98.7	         35748.2	          209.06	         37.0033
    101	         36047.8	           191.3	              37
  103.3	           36455	          158.81	              37
 105.59	         35642.4	          178.02	              37
 107.89	         36426.2	          214.98	              37
 110.19	         36691.6	          154.92	              37
 112.48	         36818.2	          183.81	              37
 114.78	         36736.3	             142	              37
 117.08	         36720.3	          151.23	              37
 119.37	         36518.1	             130	              37
 121.67	         37016.9	          127.83	              37
 123.97	         36898.3	          153.77	         37.0033
 126.26	         36726.4	          157.81	              37
 128.56	         36654.8	          128.77	              37
 130.86	           36964	          195.88	         37.0033
 133.16	         36693.2	          164.28	         37.0033
 135.45	         37056.8	          104.48	              37
 137.75	         36740.1	          124.58	              37
 140.05	         36710.4	          152.02	              37
 142.34	         36908.2	          184.11	         37.0033
 144.64	           36654	          133.64	         37.0033
 146.94	         36493.9	          167.03	              37
 149.23	         36397.4	          139.25	              37
