Signature=ISS_Analysis_Ver_1_0
Title=POPG-50-2
Comment=
Visualization=Y:Intensity,X:Time,Z:None,PlotType:2D,Y2:None
ExcitationWavelength=type:numeric,unit:nm,fixed:495.0
EmissionWavelength=type:numeric,unit:nm,fixed:515.0
Time=type:numeric,unit:s
Space=Time
Columns=Time,Intensity,IntensityStdError,Temperature
[Data]
      0	         7658.35	           78.51	         37.0033
   2.23	          7740.8	          66.453	         37.0033
   4.53	            7698	          69.573	         37.0033
   6.83	          7814.3	          66.269	              37
   9.12	          7624.5	          83.674	              37
  11.42	         7682.05	          64.467	              37
  13.72	         7788.15	          73.114	         37.0033
  16.01	         7608.25	          70.981	              37
  18.31	          7602.4	          64.591	              37
  20.61	          7856.3	           79.04	              37
  22.91	         7566.25	          50.302	         37.0033
   25.2	            7622	          83.916	         37.0033
   27.5	         7667.95	          72.891	         37.0033
   29.8	          7596.2	          62.054	              37
  32.09	         7636.45	          81.954	         37.0033
  34.39	          7606.7	          82.104	         37.0033
  36.69	            7684	          74.907	         37.0033
  38.98	         7689.65	          53.693	         37.0033
  41.28	         7637.65	          71.725	         37.0033
  43.58	          7590.5	          71.012	              37
  45.87	         7550.75	          48.761	              37
  48.17	          7576.2	          70.598	              37
  50.47	         7544.05	          62.725	         37.0033
  52.76	         7679.85	          75.448	              37
  55.06	         7700.95	          62.066	              37
  57.36	         7691.95	          72.564	              37
  59.66	            7598	          63.343	              37
  61.95	          7639.6	          50.625	              37
  64.25	         7575.75	          68.776	         37.0033
  66.55	         7712.55	          76.152	              37
  68.84	         7696.35	          49.934	              37
  71.14	         7657.65	          58.592	              37
  73.44	         7660.35	          71.591	              37
  75.73	          7586.9	          76.581	         37.0033
  78.03	          7831.6	           64.73	         37.0033
  80.33	         13008.3	          688.44	         37.0033
  82.62	         46978.1	          2730.4	              37
  84.92	         49178.8	          2454.5	              37
  87.22	         36920.8	          217.86	              37
  89.51	         37781.3	          151.94	              37
  91.81	           38000	          200.21	              37
  94.11	         38020.3	          144.43	              37
  96.41	         37358.8	           144.1	              37
   98.7	         37676.6	          207.35	           36.99
    101	         37819.5	           142.7	              37
  103.3	         37916.9	          117.58	              37
 105.59	         37334.3	          243.98	              37
 107.89	         38062.8	          122.33	              37
 110.19	         38280.4	          151.58	              37
 112.48	         37526.2	          143.43	              37
 114.78	         37807.9	          187.89	              37
 117.08	         37794.7	          189.02	              37
 119.37	         37774.4	          137.99	              37
