Signature=ISS_Analysis_Ver_1_0
Title=POPG-40-2
Comment=
Visualization=Y:Intensity,X:Time,Z:None,PlotType:2D,Y2:None
ExcitationWavelength=type:numeric,unit:nm,fixed:495.0
EmissionWavelength=type:numeric,unit:nm,fixed:515.0
Time=type:numeric,unit:s
Space=Time
Columns=Time,Intensity,IntensityStdError,Temperature
[Data]
      0	         9427.85	          72.015	         37.0033
   2.23	          9389.9	          97.029	         37.0033
   4.53	         9326.75	          79.936	         37.0033
   6.83	          9412.1	          66.894	         37.0033
   9.12	         9417.45	          76.333	         37.0033
  11.42	         9323.85	          69.354	         37.0033
  13.72	          9392.2	          84.736	              37
  16.01	         9394.15	          83.842	         37.0033
  18.31	          9346.7	          79.435	              37
  20.61	          9302.2	          73.981	              37
  22.91	          9415.8	          66.788	         37.0033
   25.2	          9270.2	          81.494	              37
   27.5	         9391.65	          82.961	              37
   29.8	         9417.95	          76.705	              37
  32.09	          9428.1	          71.821	         37.0033
  34.39	          9544.1	          79.155	         37.0033
  36.69	          9279.6	          98.603	              37
  38.98	          9324.2	          90.314	              37
  41.28	         9366.25	          66.884	         37.0033
  43.58	          9369.4	          81.023	         37.0033
  45.87	          9310.3	          76.028	              37
  48.17	         9278.25	          57.696	         37.0033
  50.47	          9272.2	          79.306	         37.0033
  52.77	         9382.15	          107.12	         37.0033
  55.06	         9342.25	          80.853	         37.0033
  57.36	         9328.45	          59.967	              37
  59.66	         9198.95	          72.208	              37
  61.95	         11741.3	           856.3	              37
  64.25	         18184.5	          641.48	         37.0033
  66.55	         57008.7	          1053.4	              37
  68.84	         41414.3	          1141.3	              37
  71.14	         40118.3	          184.15	              37
  73.44	         39372.3	          219.75	              37
  75.73	         38025.8	           238.2	              37
  78.03	         38093.2	          345.15	              37
  80.33	         39315.3	          125.21	              37
  82.62	         40057.8	          118.85	              37
  84.92	         40208.5	          180.13	              37
  87.22	         39895.2	          142.35	              37
  89.52	         39700.1	          142.79	              37
  91.81	         39860.6	          137.41	              37
  94.11	         40040.1	          130.91	              37
  96.41	         39756.8	          189.85	         37.0033
   98.7	         39919.3	          156.02	         37.0033
    101	         39983.8	          144.51	         37.0033
  103.3	         40299.6	          169.91	              37
 105.59	         40336.3	          170.93	              37
 107.89	         40077.8	          190.94	         37.0033
 110.19	         39878.1	           128.4	              37
 112.48	         40206.3	          128.07	              37
 114.78	         39984.7	          202.71	              37
 117.08	         40177.9	          158.72	         37.0033
 119.37	         40111.4	          138.14	              37
