Signature=ISS_Analysis_Ver_1_0
Title=POPG-80-3
Comment=
Visualization=Y:Intensity,X:Time,Z:None,PlotType:2D,Y2:None
ExcitationWavelength=type:numeric,unit:nm,fixed:495.0
EmissionWavelength=type:numeric,unit:nm,fixed:515.0
Time=type:numeric,unit:s
Space=Time
Columns=Time,Intensity,IntensityStdError,Temperature
[Data]
      0	         5209.85	          57.259	              37
   2.23	          5240.6	          47.839	              37
   4.53	          5136.3	          70.912	         37.0033
   6.83	          5231.7	          41.776	         37.0033
   9.12	         5130.65	          62.309	         37.0033
  11.42	         5262.15	          55.863	              37
  13.72	          5337.4	          65.578	              37
  16.01	         5189.85	          47.004	              37
  18.31	         5212.45	          61.879	              37
  20.61	         5184.25	          57.245	         37.0033
  22.91	          5081.6	              57	         37.0033
   25.2	          5105.4	          62.271	         37.0033
   27.5	         5069.05	          48.387	         37.0033
   29.8	         5182.35	          58.663	              37
  32.09	          5195.5	          46.601	              37
  34.39	         5137.35	           35.36	              37
  36.69	          5129.8	          54.431	         37.0033
  38.98	         5171.95	          47.128	              37
  41.28	         5191.05	          77.377	              37
  43.58	            5140	          63.224	              37
  45.87	         5127.95	          65.432	              37
  48.17	         5074.85	          47.608	              37
  50.47	         5076.95	          52.707	         37.0033
  52.77	          5135.8	          53.466	         37.0033
  55.06	          5257.6	          52.615	              37
  57.36	          5183.8	          75.269	              37
  59.66	          5143.4	          48.195	              37
  61.95	         5204.45	          65.244	              37
  64.25	          5143.9	          58.242	              37
  66.55	         5181.25	          52.935	              37
  68.84	         5135.45	          84.988	              37
  71.14	          5178.4	          55.291	              37
  73.44	         5228.45	          51.327	         37.0033
  75.73	         5095.35	          59.261	              37
  78.03	           16389	          121.88	              37
  80.33	         29651.6	          3563.3	              37
  82.62	         63009.8	          535.54	              37
  84.92	         58018.6	          2529.9	              37
  87.22	         30878.3	          158.45	              37
  89.52	           30326	          307.18	              37
  91.81	         31686.8	           234.3	           36.99
  94.11	         31517.8	          160.03	           36.99
  96.41	         31495.3	          178.71	           36.99
   98.7	         32165.4	          168.38	           36.99
    101	         32266.7	          133.97	              37
  103.3	         32107.7	          153.75	              37
 105.59	         32447.7	          140.22	              37
 107.89	         32129.4	          134.34	              37
 110.19	         32193.3	          140.36	              37
 112.48	         32295.8	          141.43	              37
 114.78	         32317.5	          126.55	              37
 117.08	         32261.3	          142.16	              37
 119.37	         32129.7	          134.31	              37
 121.67	         32141.8	          136.86	              37
 123.97	         32365.2	          131.43	              37
 126.27	           32132	          153.88	              37
 128.56	         32269.3	          150.97	              37
 130.86	         32019.7	          181.11	              37
 133.16	           32262	          149.83	              37
 135.45	         32139.6	          116.59	         37.0033
 137.75	         32059.1	          146.32	         37.0033
 140.05	         32219.3	             129	              37
 142.34	           32008	          142.54	              37
 144.64	         32004.2	          190.05	         37.0033
 146.94	         31837.5	          85.471	              37
 149.23	         31901.3	          136.67	              37
