Signature=ISS_Analysis_Ver_1_0
Title=POPG-30-3
Comment=
Visualization=Y:Intensity,X:Time,Z:None,PlotType:2D,Y2:None
ExcitationWavelength=type:numeric,unit:nm,fixed:495.0
EmissionWavelength=type:numeric,unit:nm,fixed:515.0
Time=type:numeric,unit:s
Space=Time
Columns=Time,Intensity,IntensityStdError,Temperature
[Data]
      0	         9963.75	          78.272	              37
   2.23	          9810.4	          67.595	              37
   4.53	         10067.5	          54.612	         37.0033
   6.83	          9877.4	          57.024	         37.0033
   9.12	          9939.3	          97.734	              37
  11.42	          9951.2	          79.179	              37
  13.72	          9943.4	          86.126	              37
  16.02	         10061.6	          69.168	         37.0033
  18.31	          9969.9	          68.182	         37.0033
  20.61	         10111.8	          71.605	              37
  22.91	         9935.35	          63.709	              37
   25.2	          9861.6	           60.44	         37.0033
   27.5	          9925.9	          73.653	              37
   29.8	           10053	          79.392	              37
  32.09	          9958.7	          74.931	              37
  34.39	         9938.95	          84.927	              37
  36.69	         10028.8	          83.045	         37.0033
  38.98	         9941.35	          87.836	         37.0033
  41.28	         10042.1	          67.511	         37.0033
  43.58	         9946.75	          85.719	              37
  45.87	         10136.6	          82.971	              37
  48.17	          9955.4	          59.708	              37
  50.47	         9925.25	          79.292	              37
  52.76	         9976.15	          65.842	              37
  55.06	         9954.25	          96.831	         37.0033
  57.36	         10135.4	          96.047	              37
  59.66	          9980.1	          69.894	              37
  61.95	         10004.8	          64.507	              37
  64.25	         16400.1	          895.37	              37
  66.55	         39334.2	          4371.9	              37
  68.84	         60904.1	           796.1	              37
  71.14	         42428.4	          1511.6	              37
  73.44	         39945.4	          137.58	              37
  75.73	         40036.3	          140.98	              37
  78.03	         40033.1	          139.34	              37
  80.33	         39885.8	          178.16	              37
  82.62	         40095.7	          178.27	              37
  84.92	         40136.9	          177.71	              37
  87.22	         40010.3	          137.57	              37
  89.52	         40009.6	          160.17	              37
  91.81	         40142.1	          129.71	              37
  94.11	         39965.8	          138.57	           36.99
  96.41	         39862.3	          149.25	              37
   98.7	         40244.4	          136.22	              37
    101	         40121.8	          126.43	              37
  103.3	           39989	          120.64	              37
 105.59	         40297.3	          159.68	              37
 107.89	         40147.9	          151.22	              37
 110.19	         39891.9	          176.48	              37
 112.48	         40048.1	          186.82	              37
 114.78	         39766.3	          202.12	              37
 117.08	         39698.3	           140.1	              37
 119.37	         39877.9	          163.69	              37
