Signature=ISS_Analysis_Ver_1_0
Title=POPG-40-1
Comment=
Visualization=Y:Intensity,X:Time,Z:None,PlotType:2D,Y2:None
ExcitationWavelength=type:numeric,unit:nm,fixed:495.0
EmissionWavelength=type:numeric,unit:nm,fixed:515.0
Time=type:numeric,unit:s
Space=Time
Columns=Time,Intensity,IntensityStdError,Temperature
[Data]
      0	          9186.1	          80.621	         37.0033
   2.23	          9195.3	          57.191	         37.0033
   4.53	          9223.5	          70.855	         37.0033
   6.83	          9038.1	          64.515	         37.0033
   9.12	         9261.75	          94.812	         37.0033
  11.42	         8980.25	          59.002	         37.0033
  13.72	         9259.75	          75.877	         37.0033
  16.01	         9213.45	          87.411	         37.0033
  18.31	         9178.15	          71.541	         37.0033
  20.61	          9194.2	          62.424	         37.0033
  22.91	          9144.1	          62.642	         37.0033
   25.2	         9175.85	          85.256	         37.0033
   27.5	          9200.5	          90.527	         37.0033
   29.8	          9155.7	          58.641	         37.0033
  32.09	         9030.05	          86.463	         37.0033
  34.39	          9189.8	          69.981	         37.0033
  36.69	         9064.15	          58.484	         37.0033
  38.98	         9218.25	          69.472	         37.0033
  41.28	          9154.6	          53.666	         37.0033
  43.58	         9091.25	           69.18	         37.0033
  45.87	          9173.5	          77.384	         37.0033
  48.17	         9147.65	          82.514	         37.0033
  50.47	          8998.1	          74.571	         37.0033
  52.76	         9069.65	          67.295	              37
  55.06	          9234.5	          88.696	         37.0033
  57.36	          9067.9	          76.596	         37.0033
  59.66	         9161.75	          77.966	         37.0033
  61.95	         9205.85	          82.484	         37.0033
  64.25	         9294.25	          66.083	         37.0033
  66.55	         18334.6	          530.73	         37.0033
  68.84	         26802.4	          2695.2	         37.0033
  71.14	         70250.9	           406.2	         37.0033
  73.44	         48504.2	          2637.6	         37.0033
  75.73	         40179.8	          163.83	              37
  78.03	         40088.2	          136.17	              37
  80.33	         40050.4	          143.25	              37
  82.62	         40132.6	          157.82	              37
  84.92	         40355.1	          158.16	              37
  87.22	         40056.1	          173.74	         37.0033
  89.52	         39907.3	          168.73	         37.0033
  91.81	         40117.9	          140.64	         37.0033
  94.11	         40154.1	          191.47	              37
  96.41	         40353.4	          173.34	              37
   98.7	         40128.1	          172.05	              37
    101	         39985.8	           175.2	              37
  103.3	         39802.2	          137.15	         37.0033
 105.59	         39889.1	          169.93	         37.0033
 107.89	         39936.6	          152.82	              37
 110.19	         40131.2	          133.26	              37
 112.48	         39718.2	          117.48	              37
 114.78	           40216	          148.39	         37.0033
 117.08	         39691.9	           175.7	         37.0033
 119.37	         38978.2	          147.93	              37
