Signature=ISS_Analysis_Ver_1_0
Title=POPG-70-3
Comment=
Visualization=Y:Intensity,X:Time,Z:None,PlotType:2D,Y2:None
ExcitationWavelength=type:numeric,unit:nm,fixed:495.0
EmissionWavelength=type:numeric,unit:nm,fixed:515.0
Time=type:numeric,unit:s
Space=Time
Columns=Time,Intensity,IntensityStdError,Temperature
[Data]
      0	         6357.45	           70.73	              37
   2.23	         6445.05	          34.357	              37
   4.53	         6376.55	          54.553	              37
   6.83	         6415.35	          58.789	           36.99
   9.12	          6469.8	          49.897	              37
  11.42	         6452.65	          52.631	              37
  13.72	         6395.35	          84.594	              37
  16.02	          6348.4	          72.079	              37
  18.31	            6315	          78.781	              37
  20.61	         6417.25	          56.222	              37
  22.91	          6392.9	           61.27	              37
   25.2	          6393.1	          81.187	              37
   27.5	         6553.15	          64.749	              37
   29.8	          6458.4	          74.114	         37.0033
  32.09	         6431.05	          64.265	         37.0033
  34.39	         6399.85	           78.94	              37
  36.69	         6367.55	          54.888	              37
  38.98	         6477.45	          42.825	              37
  41.28	         6429.85	          72.198	              37
  43.58	          6398.3	          73.732	              37
  45.87	         6360.85	          77.618	              37
  48.17	         6350.15	          73.015	              37
  50.47	          6340.7	          46.011	              37
  52.77	          6276.1	          65.134	         37.0033
  55.06	          6385.6	          58.786	         37.0033
  57.36	          6354.7	           81.29	              37
  59.66	         6343.55	          46.853	              37
  61.95	         6449.35	          56.447	              37
  64.25	         6386.85	           61.68	              37
  66.55	         6433.55	          61.039	         37.0033
  68.84	            6290	           57.13	         37.0033
  71.14	            6439	          63.506	         37.0033
  73.44	         6412.55	          67.154	              37
  75.73	         6427.25	          71.519	              37
  78.03	         6381.65	          60.015	              37
  80.33	          6427.1	           71.44	              37
  82.62	         6401.45	          57.079	              37
  84.92	          6415.8	          76.901	              37
  87.22	          9802.6	          655.14	              37
  89.52	         36626.1	          4715.4	              37
  91.81	         61645.3	          259.18	              37
  94.11	         36305.5	           245.4	              37
  96.41	         36223.4	          117.54	              37
   98.7	         36003.1	          195.34	              37
    101	         36016.4	          125.62	              37
  103.3	         36065.6	          148.61	              37
 105.59	         36110.2	          132.11	              37
 107.89	         35791.4	          154.95	              37
 110.19	         36042.1	          172.93	           36.99
 112.48	         35547.8	           192.7	              37
 114.78	         35615.3	          151.46	              37
 117.08	         35445.7	          118.66	              37
 119.37	         35490.8	          178.34	              37
 121.67	         35349.4	          109.52	              37
 123.97	         35290.2	           154.6	              37
 126.27	         35530.7	          121.54	              37
 128.56	         35216.3	          130.01	              37
 130.86	         35270.6	          120.71	              37
 133.16	         35251.8	          154.85	              37
 135.45	         35347.7	          163.21	              37
 137.75	         35199.6	          161.38	              37
 140.05	         35339.6	          128.34	              37
 142.34	         34963.5	          109.36	         37.0033
 144.64	         35219.2	          163.55	              37
 146.94	         35303.8	          151.31	              37
 149.23	         35334.9	          155.81	              37
