Signature=ISS_Analysis_Ver_1_0
Title=POPG-0-2
Comment=
Visualization=Y:Intensity,X:Time,Z:None,PlotType:2D,Y2:None
ExcitationWavelength=type:numeric,unit:nm,fixed:495.0
EmissionWavelength=type:numeric,unit:nm,fixed:515.0
Time=type:numeric,unit:s
Space=Time
Columns=Time,Intensity,IntensityStdError,Temperature
[Data]
      0	         17888.3	          117.97	         37.0033
   2.23	         18080.8	          71.138	         37.0033
   4.53	         17720.2	          91.904	         37.0033
   6.83	         17768.9	          119.33	              37
   9.12	         17878.5	          102.72	         37.0033
  11.42	         17858.4	          112.16	         37.0033
  13.72	         17970.3	          134.42	         37.0033
  16.02	         17966.3	          101.47	         37.0033
  18.31	         17875.1	          86.773	         37.0033
  20.61	         17962.2	          83.056	              37
  22.91	         18129.4	          98.343	         37.0033
   25.2	         18008.2	             103	         37.0033
   27.5	         17896.1	          101.67	              37
   29.8	           18170	          115.07	              37
  32.09	           17944	          83.304	         37.0033
  34.39	         18061.1	           95.35	         37.0033
  36.69	           18052	          118.89	         37.0033
  38.98	         17752.8	          87.344	         37.0033
  41.28	         17944.3	          88.359	              37
  43.58	         18002.7	          85.148	              37
  45.87	         17946.5	           98.21	              37
  48.17	         17960.3	          112.12	         37.0033
  50.47	         18184.3	          84.474	              37
  52.76	         18186.5	          147.75	              37
  55.06	         18066.2	          112.51	         37.0033
  57.36	           18301	          114.25	         37.0033
  59.66	         17985.3	           111.4	              37
  61.95	         18055.8	          111.93	         37.0033
  64.25	         33298.1	          1665.1	         37.0033
  66.55	         57963.3	          246.19	         37.0033
  68.84	         49556.2	          1988.9	              37
  71.14	         39427.8	          154.57	              37
  73.44	         39290.3	          184.39	              37
  75.73	         39174.3	          172.13	              37
  78.03	         39068.1	          134.25	              37
  80.33	         39558.6	          144.09	              37
  82.62	         39170.8	          130.95	              37
  84.92	         39173.5	          124.84	              37
  87.22	         39314.3	          130.82	              37
  89.52	         39342.6	          173.66	              37
  91.81	         39485.5	           165.3	              37
  94.11	         39380.7	          138.39	              37
  96.41	         39244.7	          196.06	              37
   98.7	         38923.9	          121.46	              37
    101	         39414.5	          151.82	              37
  103.3	         39188.1	          149.89	              37
 105.59	         39105.9	          177.03	              37
 107.89	         39110.3	          174.36	              37
 110.19	         39118.4	          176.32	         37.0033
 112.48	         38807.8	          141.89	              37
 114.78	         39227.3	          132.64	              37
 117.08	         39217.1	          174.27	              37
 119.37	         38944.1	          173.56	              37
