Signature=ISS_Analysis_Ver_1_0
Title=POPG-100-2
Comment=
Visualization=Y:Intensity,X:Time,Z:None,PlotType:2D,Y2:None
ExcitationWavelength=type:numeric,unit:nm,fixed:495.0
EmissionWavelength=type:numeric,unit:nm,fixed:515.0
Time=type:numeric,unit:s
Space=Time
Columns=Time,Intensity,IntensityStdError,Temperature
[Data]
      0	         3513.55	          52.282	              37
   2.23	         3512.05	          43.915	              37
   4.53	         3517.65	          39.807	              37
   6.83	         3524.55	          56.805	              37
   9.12	         3444.15	          55.222	              37
  11.42	         3503.95	          54.348	         37.0033
  13.72	         3523.55	          41.182	         37.0033
  16.01	          3394.1	          48.017	         37.0033
  18.31	          3462.2	          47.332	              37
  20.61	          3440.1	          38.436	              37
  22.91	         3626.25	          41.292	              37
   25.2	         3453.95	          51.783	              37
   27.5	         3500.45	          46.669	         37.0033
   29.8	         3561.15	           56.39	         37.0033
  32.09	          3486.3	          56.181	              37
  34.39	          3547.1	          55.088	              37
  36.69	         3455.15	          41.174	              37
  38.98	          3530.8	          37.084	         37.0033
  41.28	          3522.1	          29.679	         37.0033
  43.58	          3538.2	          44.785	         37.0033
  45.87	         3532.65	          52.499	              37
  48.17	         3482.95	          39.611	              37
  50.47	          3438.6	          58.234	              37
  52.76	          3501.1	          56.542	              37
  55.06	         3400.45	          62.544	              37
  57.36	          3466.2	          55.034	              37
  59.66	          3516.5	          49.851	         37.0033
  61.95	         3469.75	          31.035	         37.0033
  64.25	         3505.95	          47.041	         37.0033
  66.55	          3448.6	          63.241	              37
  68.84	          3514.5	          44.244	              37
  71.14	            3493	          48.542	              37
  73.44	         3423.95	          44.133	              37
  75.73	         3482.85	          50.997	              37
  78.03	          3416.3	          53.202	              37
  80.33	          3496.5	          53.777	              37
  82.62	          3500.3	          44.064	              37
  84.92	          3469.9	          50.497	         37.0033
  87.22	          3572.5	           55.95	              37
  89.52	            3535	          50.946	              37
  91.81	          3512.8	          52.316	              37
  94.11	         3480.05	          40.679	              37
  96.41	         3504.65	          41.032	              37
   98.7	         3532.45	          46.816	              37
    101	         3502.75	          48.296	         37.0033
  103.3	          3528.6	          56.138	         37.0033
 105.59	          3330.5	          54.778	              37
 107.89	          3388.9	          47.671	              37
 110.19	          3458.5	          58.574	              37
 112.48	         3479.95	          60.187	              37
 114.78	         3430.45	          45.282	              37
 117.08	         3596.75	          48.081	         37.0033
 119.37	         3476.75	          58.463	              37
 121.67	          3484.4	           47.18	              37
 123.97	         13744.5	          1813.7	              37
 126.27	         25194.3	          664.53	              37
 128.56	         48786.5	          2664.4	              37
 130.86	         73001.5	          954.69	              37
 133.16	           27965	          326.06	              37
 135.45	         27284.3	          106.08	              37
 137.75	         27190.3	          95.686	              37
 140.05	         27078.3	          121.98	              37
 142.34	         26890.6	          95.035	              37
 144.64	         26346.3	          164.96	              37
 146.94	           25834	          250.88	              37
 149.23	         25412.4	          156.65	              37
 151.53	         26391.5	          179.01	              37
 153.83	         26079.5	          152.22	              37
 156.12	         27103.3	          128.52	              37
 158.42	         26562.6	           123.3	              37
 160.72	         26379.7	          139.75	              37
 163.02	         26844.8	          142.01	              37
 165.31	         26742.3	          128.59	              37
 167.61	         26910.3	          128.45	              37
 169.91	         27009.1	          145.92	              37
  172.2	         26646.5	           87.16	              37
  174.5	           26979	          95.178	              37
  176.8	         26950.3	          156.04	              37
 179.09	           26657	          129.94	              37
 183.91	         27065.9	          111.78	         37.0033
  186.2	         26845.1	          144.18	              37
  188.5	         26568.8	          122.13	              37
  190.8	         26823.5	          108.44	              37
 193.09	         26711.8	          144.76	              37
 195.39	         26761.1	          130.74	              37
 197.69	         26794.9	          137.41	         37.0033
 199.98	         26673.3	          138.93	              37
